image_filename,lp_id,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score,edge_detection_type,edge_detection_time_us
SAB1234.jpg,1.0,[455.070068359375 314.90472412109375 1186.5489501953125 609.1429443359375],0.8875969648361206,SAB1234,0.9973501563072205,rcm_max,1.511000e+00,0.0015,1.5110,1511.0000
