image_filename,lp_id,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score,edge_detection_type,edge_detection_time_us
DBA4658.jpg,1.0,[446.546875 339.560791015625 1159.083740234375 593.5008544921875],0.9220139384269714,734AGS,0.9288397423274943,canny,5.040000e-01,0.0005,0.5040,504.0000
